174	7	38
175	7	41
175	8	13
176	8	41
175	9	59
176	9	64
175	10	47
176	10	21
84	18	64
85	18	12
3	19	10
4	19	38
84	19	16
85	19	20
2	20	61
3	20	72
4	20	82
10	39	38
10	40	40
10	41	28
120	53	45
121	53	176
122	53	82
217	56	28
218	56	44
228	56	27
229	56	56
229	57	37
229	58	28
5	59	7
6	59	26
6	60	35
6	61	42
147	71	58
148	71	20
148	72	63
149	73	27
149	74	39
149	75	15
149	76	31
150	76	20
150	77	25
149	78	26
147	79	17
148	79	33
149	79	42
146	80	24
147	80	72
148	80	29
146	81	24
147	81	33
215	82	55
208	85	75
208	86	66
83	93	49
84	93	37
87	97	34
87	98	28
87	99	23
87	100	22
87	101	25
87	102	25
85	103	40
86	103	93
87	103	28
86	104	34
87	104	32
15	105	22
16	105	121
17	105	55
18	105	49
87	105	25
18	106	34
18	107	36
18	108	22
17	109	24
17	110	36
16	111	28
16	112	29
15	113	31
208	113	18
14	114	11
15	114	69
207	114	25
208	114	36
15	115	17
120	115	16
121	115	30
122	115	28
183	115	38
206	115	22
207	115	45
15	116	82
16	116	11
119	116	27
120	116	21
122	116	14
123	116	29
124	116	50
125	116	24
183	116	70
206	116	35
15	117	6
16	117	37
17	117	26
18	117	51
19	117	28
20	117	21
21	117	28
22	117	20
119	117	47
125	117	20
126	117	41
127	117	27
183	117	39
117	118	23
118	118	26
128	118	32
129	118	41
174	118	22
175	118	111
183	118	30
115	119	24
116	119	32
174	119	21
175	119	20
183	119	36
138	138	32
139	138	31
140	138	14
140	139	28
139	140	26
140	140	23
139	141	33
138	142	7
139	142	23
138	143	23
139	143	31
142	143	59
143	143	10
139	144	46
140	144	36
141	144	47
142	144	70
54	151	82
55	151	38
55	152	38
114	162	29
113	163	40
114	163	6
113	164	39
113	165	10
174	169	105
174	170	52
175	170	11
176	170	28
177	170	15
174	171	47
175	171	36
177	171	21
178	171	55
179	171	64
197	199	71
197	200	40
24	203	29
25	203	28
25	204	57
113	204	10
114	204	34
114	205	35
114	206	27
114	207	33
113	208	19
113	209	25
112	210	54
113	210	2
110	211	46
111	211	50
112	211	26
110	212	38
111	213	33
112	213	42
188	226	26
187	227	20
188	227	24
187	228	37
187	229	25
186	230	23
187	230	1
186	231	25
183	232	28
184	232	24
185	232	29
179	233	15
180	233	17
181	233	25
182	233	21
179	234	23
180	234	15
