131	4	22
130	5	12
131	5	68
132	5	32
152	15	12
152	16	29
150	17	18
151	17	39
152	17	19
147	18	36
148	18	47
150	18	39
15	21	36
16	21	38
14	22	26
15	22	18
152	40	50
151	41	24
152	41	48
78	51	66
78	52	49
79	52	49
80	52	42
81	52	27
80	53	39
81	53	33
82	53	52
101	63	28
102	63	43
100	64	89
101	64	43
102	64	27
103	64	50
100	65	22
103	65	29
104	65	39
46	148	42
41	149	25
42	149	32
43	149	35
44	149	22
45	149	25
37	150	44
38	150	89
39	150	28
40	150	21
36	151	27
37	151	23
32	152	17
33	152	32
34	152	25
35	152	18
32	153	39
236	174	89
236	175	37
150	176	43
237	176	35
150	177	35
151	177	6
238	177	37
239	177	12
151	178	37
239	178	14
240	178	29
241	178	24
242	178	34
86	205	29
87	205	37
85	206	28
86	206	17
84	207	20
85	207	19
83	208	23
84	208	18
81	209	26
82	209	28
83	209	9
80	210	51
81	210	118
80	211	47
81	211	42
81	212	93
81	213	59
111	215	50
112	215	25
113	215	42
111	216	16
112	216	107
113	216	20
112	217	47
214	218	30
215	218	83
214	219	30
215	219	30
253	223	41
253	224	59
253	225	28
93	226	16
93	227	30
93	228	32
94	228	25
93	229	14
94	229	30
203	240	43
204	240	10
201	241	18
202	241	38
203	241	26
204	241	37
204	242	61
205	242	74
66	251	23
63	252	19
64	252	36
65	252	52
66	252	37
61	253	26
62	253	59
63	253	23
62	254	34
95	254	13
94	255	60
95	255	94
239	255	31
